SeniorCitizen,Partner,Dependents,tenure,PhoneService,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,AvgMonthlySpend,ChargeRatio,TotalServices,HasInternetService,HasPhoneService,IsPaperlessBilling,HasPartner,HasDependents,FamilySize,IsMonthToMonth,RecencyScore,MonetaryValue,ServiceFrequency,EstimatedCLV,IsElectronicCheck,ServiceAdoptionRate,ChargesPerService,HasFiberOptic,NoInternetService,HasFullProtection,login_count_mean,login_count_std,login_count_sum,data_usage_gb_mean,data_usage_gb_max,call_minutes_mean,call_minutes_sum,support_tickets_sum,support_tickets_mean,support_calls_sum,late_payment_sum,feature_usage_score_mean,feature_usage_score_std,feature_usage_score_min,recent_login_avg,early_login_avg,engagement_trend,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_1-2 years,tenure_group_2-4 years,tenure_group_4-6 years,MonetaryTier_Medium,MonetaryTier_High,MonetaryTier_VIP
0,0,1,64,1,0,1,99.15,6171.2,94.94153846153846,0.016063964226693886,6,1,1,1,0,1,1,1,0.015384615384615385,6171.2,0.09230769230769231,0.0,0,0.75,14.164285714285715,1,0,0,7.359375,3.7727813305642255,471,48.577366254641895,105.85511532240537,306.4907432883961,19615.40757045735,27,0.421875,15,1,45.688952439147265,21.353859913862042,5.031514593489274,4.0,9.333333333333334,-5.333333333333334,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1
0,0,0,1,1,0,0,55.55,55.55,27.775,0.982316534040672,3,1,1,0,0,0,0,1,0.5,55.55,1.5,1610.9499999999998,0,0.375,13.8875,0,0,0,8.0,0.0,8,47.924264151226645,47.924264151226645,177.65932697713282,177.65932697713282,1,1.0,0,0,10.909959147258675,0.0,10.909959147258675,8.0,8.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,1,0,37,1,0,1,92.5,3473.4,91.40526315789474,0.026623301865070226,4,1,1,1,1,0,1,1,0.02631578947368421,3473.4,0.10526315789473684,0.0,1,0.5,18.5,1,0,0,7.351351351351352,3.4738404637472295,272,54.229949264440734,95.7387048435546,292.9221491860682,10838.119519884523,25,0.6756756756756757,14,1,46.37354871053044,21.066696574997067,11.483230515510995,4.666666666666667,9.0,-4.333333333333333,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0
0,1,1,48,1,0,1,105.25,4997.5,101.98979591836735,0.02105631689506852,6,1,1,1,1,1,2,1,0.02040816326530612,4997.5,0.12244897959183673,0.0,0,0.75,15.035714285714286,1,0,0,7.8125,3.773684073867565,375,51.43549335199177,96.67155282284874,308.65841638426707,14815.60398644482,23,0.4791666666666667,24,2,52.02174369654579,23.49611430186695,6.048663383722255,5.333333333333333,11.0,-5.666666666666667,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1
1,1,0,20,1,0,1,94.55,1899.65,90.45952380952382,0.049746139478599426,4,1,1,1,1,0,1,1,0.047619047619047616,1899.65,0.19047619047619047,945.5,1,0.5,18.91,1,0,0,7.3,3.1136372367546707,146,47.90486982424863,85.94833792019129,335.79821359289974,6715.964271857994,25,1.25,9,3,47.51302683758118,18.7088303343079,20.857111755447907,6.666666666666667,10.666666666666666,-3.999999999999999,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
0,0,0,26,1,0,1,69.5,1800.05,66.66851851851851,0.03858860109380639,5,1,1,1,0,0,0,1,0.037037037037037035,1800.05,0.18518518518518517,278.0,0,0.625,11.583333333333334,0,0,0,7.884615384615385,4.140791451661608,205,51.00619653126132,75.85083201535215,259.97711161793507,6759.404902066312,21,0.8076923076923077,8,2,50.97343824280862,20.400237717991157,15.417033400660873,5.333333333333333,9.333333333333334,-4.000000000000001,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0,0,0,30,1,2,0,19.4,578.5,18.661290322580644,0.03347713546160483,1,0,1,0,0,0,0,0,0.03225806451612903,578.5,0.03225806451612903,0.0,0,0.125,9.7,0,1,0,7.833333333333333,4.30783835169889,235,0.0,0.0,307.08526597247595,9212.557979174278,12,0.4,8,1,58.10862498842841,24.80448989913722,8.085941030727922,3.6666666666666665,8.666666666666666,-5.0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0
0,0,0,69,1,2,1,66.9,4577.9,65.39857142857143,0.014610495970647975,5,1,1,1,0,0,0,0,0.014285714285714285,4577.9,0.07142857142857142,0.0,0,0.625,11.15,0,0,0,8.420289855072463,3.457327245062925,581,46.42362609366043,88.36777279228448,307.5362178731756,21219.999033249114,46,0.6666666666666666,19,2,46.626613800293185,23.88413988328341,7.998235151702739,7.333333333333333,9.333333333333334,-2.000000000000001,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
0,1,1,63,1,2,1,89.4,5597.65,87.46328125,0.01596813517544408,8,1,1,1,1,1,2,0,0.015625,5597.65,0.125,0.0,0,1.0,9.933333333333334,0,0,1,7.111111111111111,4.004477780423661,448,50.55489503696237,124.98288300414376,303.39777333740585,19114.05972025657,31,0.49206349206349204,22,3,47.46903553082103,22.406779205698115,6.1188937023817305,4.333333333333333,12.333333333333334,-8.0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1
0,1,0,5,1,0,0,19.35,126.05,21.008333333333333,0.15230224321133415,1,0,1,0,1,0,1,1,0.16666666666666666,126.05,0.16666666666666666,483.75000000000006,0,0.125,9.675,0,1,0,6.8,2.7748873851023212,34,0.0,0.0,324.2687808960598,1621.343904480299,9,1.8,4,0,50.27706077810431,30.951352990987026,9.595433300918181,5.333333333333333,8.666666666666666,-3.333333333333333,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0,1,0,39,1,2,1,20.45,790.0,19.75,0.025853350189633376,1,0,1,1,1,0,1,0,0.025,790.0,0.025,0.0,0,0.125,10.225,0,1,0,7.564102564102564,3.6620016944638913,295,0.0,0.0,300.8868411381862,11734.58680438926,25,0.6410256410256411,13,3,51.24373052970041,22.36658275094433,4.886426230930037,4.666666666666667,11.0,-6.333333333333333,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0
0,0,1,4,1,0,1,101.7,364.55,72.91,0.2782109150594994,5,1,1,1,0,1,1,1,0.2,364.55,1.0,2644.2000000000003,1,0.625,16.95,1,0,0,8.0,6.928203230275509,32,49.697111074469454,69.25508408550844,218.99683828605362,875.9873531442145,10,2.5,10,0,35.513203790962244,15.861174876906865,21.58365069655562,6.0,10.0,-4.0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
0,1,0,60,1,2,0,101.15,6067.4,99.4655737704918,0.016668314547491927,5,1,1,0,1,0,1,0,0.01639344262295082,6067.4,0.08196721311475409,0.0,0,0.625,16.858333333333334,1,0,0,7.7,3.7294067324805407,462,46.434624329938806,99.45119906815106,298.2649100885813,17895.89460531488,32,0.5333333333333333,9,1,49.66762592624961,25.652553250483656,3.7742323718963187,5.0,12.0,-7.0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1
0,1,1,19,1,0,0,103.3,2012.7,100.635,0.05129860455877241,6,1,1,0,1,1,2,1,0.05,2012.7,0.3,1136.3,1,0.75,14.757142857142856,1,0,0,8.210526315789474,4.184348447467604,156,46.8399136722243,91.3955372903673,287.0398450337543,5453.757055641332,8,0.42105263157894735,8,2,51.717835865675646,20.724794860454146,22.156731111940314,4.0,11.0,-7.0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
0,1,0,11,1,0,1,102.0,1145.35,95.44583333333333,0.08897806080167489,5,1,1,1,1,0,1,1,0.08333333333333333,1145.35,0.4166666666666667,1938.0,1,0.625,17.0,1,0,0,8.545454545454545,3.531674853766591,94,57.33066535487819,111.66011330189079,277.4517705240835,3051.9694757649186,12,1.0909090909090908,8,0,53.822581367257726,23.817738470821133,20.97000231011742,5.0,10.333333333333334,-5.333333333333334,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
1,0,0,31,1,0,1,99.95,3186.65,99.5828125,0.031355387197465216,5,1,1,1,0,0,0,1,0.03125,3186.65,0.15625,0.0,1,0.625,16.658333333333335,1,0,0,7.129032258064516,4.5806981671929385,221,48.63332254167492,89.76223193407472,305.5915868511121,9473.339192384474,21,0.6774193548387096,14,2,44.549923615874334,24.496168598343377,6.295488261775627,2.6666666666666665,11.333333333333334,-8.666666666666668,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0
0,0,0,30,1,0,1,84.3,2438.6,78.66451612903225,0.03455484505656665,5,1,1,1,0,0,0,1,0.03225806451612903,2438.6,0.16129032258064516,0.0,0,0.625,14.049999999999999,1,0,1,8.266666666666667,4.282549460900302,248,45.05531952812336,79.23978389787902,295.38637500984936,8861.591250295482,16,0.5333333333333333,15,3,51.767340264195326,23.814782263568613,13.487653667052626,6.0,11.0,-5.0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0,0,0,53,1,2,0,24.6,1279.0,23.685185185185187,0.01921875,1,0,1,0,0,0,0,0,0.018518518518518517,1279.0,0.018518518518518517,0.0,0,0.125,12.3,0,1,0,7.09433962264151,3.5855701775063524,376,0.0,0.0,311.83460040126533,16527.233821267062,30,0.5660377358490566,22,1,49.83542547137871,25.359374582852713,5.392560119143183,3.6666666666666665,12.333333333333334,-8.666666666666668,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0
0,0,0,5,1,0,1,89.35,461.7,76.95,0.1931056840285282,5,1,1,1,0,0,0,1,0.16666666666666666,461.7,0.8333333333333334,2233.75,1,0.625,14.891666666666666,1,0,0,9.0,3.082207001484488,45,51.5884021578579,64.67110587585469,323.4751437364865,1617.3757186824323,6,1.2,7,0,42.020075903743695,23.563870161791144,8.024538943014088,8.333333333333334,11.0,-2.666666666666666,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
1,0,0,51,1,1,1,79.6,3974.7,76.43653846153846,0.020021631410820737,3,1,1,1,0,0,0,0,0.019230769230769232,3974.7,0.057692307692307696,0.0,0,0.375,19.9,1,0,0,7.705882352941177,3.389950546229599,393,50.24225360054224,84.32296213907753,290.14306721397696,14797.296427912825,27,0.5294117647058824,18,3,49.14528803374556,21.7191464536455,9.064610329762472,7.333333333333333,8.0,-0.666666666666667,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,1,0,71,1,2,0,89.3,6388.65,88.73124999999999,0.013975726369988967,8,1,1,0,1,0,1,0,0.013888888888888888,6388.65,0.1111111111111111,0.0,0,1.0,9.922222222222222,0,0,1,6.802816901408451,3.450133406571236,483,51.754924301602,97.68847668427469,305.73616239216454,21707.26752984368,42,0.5915492957746479,27,5,49.98841272581214,23.398824250411288,2.4288493568947502,5.333333333333333,9.0,-3.666666666666667,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1
0,0,1,61,1,2,1,25.0,1498.35,24.166935483870965,0.01667389201987528,1,0,1,1,0,1,1,0,0.016129032258064516,1498.35,0.016129032258064516,0.0,0,0.125,12.5,0,1,0,7.442622950819672,3.823282142191159,454,0.0,0.0,306.89058816670416,18720.325878168955,27,0.4426229508196721,18,3,45.9659523868948,20.301674958529727,6.560180872235762,4.666666666666667,9.0,-4.333333333333333,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0
1,0,0,8,1,0,1,74.5,606.55,67.39444444444445,0.1226236523742902,3,1,1,1,0,0,0,1,0.1111111111111111,606.55,0.3333333333333333,1639.0,1,0.375,18.625,1,0,0,7.0,2.9760952365713798,56,40.15071942065218,65.45323611608664,341.2008444480715,2729.606755584572,14,1.75,11,0,57.777136593585354,23.660301770735973,26.16050010825844,6.333333333333333,8.333333333333334,-2.000000000000001,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,1,0,10,1,0,1,54.95,568.85,51.71363636363637,0.0964288847942441,4,1,1,1,1,0,1,1,0.09090909090909091,568.85,0.36363636363636365,1099.0,0,0.5,10.99,0,0,0,7.7,4.522781838156198,77,47.72547381367974,69.54934421351155,252.39536467846324,2523.9536467846324,7,0.7,5,1,54.58643802845752,21.29517969244971,21.836306018000858,5.0,7.333333333333333,-2.333333333333333,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,1,0,12,0,0,1,49.85,617.15,47.473076923076924,0.08064385666909327,4,1,0,1,1,0,1,1,0.07692307692307693,617.15,0.3076923076923077,897.3000000000001,0,0.5,9.97,0,0,0,8.25,3.222788177396032,99,49.99941533656325,86.63714440134567,302.9386880487339,3635.2642565848073,14,1.1666666666666667,6,0,47.57357182929737,26.470300888640207,11.372875292682252,7.666666666666667,10.666666666666666,-2.999999999999999,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0,1,0,66,1,0,0,63.85,4264.6,63.650746268656725,0.014968585896474118,4,1,1,0,1,0,1,1,0.014925373134328358,4264.6,0.05970149253731343,0.0,1,0.5,12.77,0,0,0,7.46969696969697,3.7053794447852204,493,53.377076229245866,99.83037179792174,310.2510597269013,20476.569941975486,43,0.6515151515151515,21,9,47.997721836746116,21.977136435716737,6.319897621596514,3.6666666666666665,9.333333333333334,-5.666666666666668,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
0,0,0,24,1,0,0,60.45,1440.75,57.63,0.041928212242066935,5,1,1,0,0,0,0,1,0.04,1440.75,0.2,362.70000000000005,0,0.625,10.075000000000001,0,0,0,7.75,3.378319623460882,186,43.59551274177128,84.69532278068306,316.0397471174817,7584.953930819561,11,0.4583333333333333,14,4,49.259533246600775,24.54352563563901,3.3750894202555677,5.0,11.0,-6.0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0,1,1,4,1,0,0,56.5,235.1,47.019999999999996,0.23930537907666244,4,1,1,0,1,1,2,1,0.2,235.1,0.8,1469.0,0,0.5,11.3,0,0,0,5.25,2.753785273643051,21,43.20642069454741,60.339726169793394,426.1254376224231,1704.5017504896923,9,2.25,2,0,60.9996436027471,10.222024251529184,47.324560690277266,4.333333333333333,6.333333333333333,-2.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,4,1,0,1,88.95,355.2,71.03999999999999,0.24971925884334645,4,1,1,1,0,0,0,1,0.2,355.2,0.8,2312.7000000000003,1,0.5,17.79,1,0,0,7.5,3.696845502136473,30,40.67436626753159,59.75700626925836,294.54984746753564,1178.1993898701426,4,1.0,10,0,37.391894175542205,12.185992557788483,22.00490195459053,7.0,8.333333333333334,-1.333333333333334,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0,0,1,35,1,1,0,55.6,2016.45,56.0125,0.027559542987434633,4,1,1,0,0,1,1,0,0.027777777777777776,2016.45,0.1111111111111111,0.0,0,0.5,11.120000000000001,0,0,0,7.457142857142857,3.822094106814292,261,46.76834467459873,101.80978156462908,320.01634503832844,11200.572076341496,21,0.6,15,1,53.18402634219217,22.408876309392358,14.977398400883013,4.333333333333333,8.333333333333334,-4.000000000000001,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1,0,0,45,1,0,1,85.7,3778.1,82.13260869565217,0.02267735704268212,5,1,1,1,0,0,0,1,0.021739130434782608,3778.1,0.10869565217391304,0.0,0,0.625,14.283333333333333,1,0,0,7.5777777777777775,4.114767688620236,341,54.243098661049814,96.45785546969749,287.58492182045154,12941.32148192032,26,0.5777777777777777,18,3,47.92297095719404,22.864883416056777,6.106986990895693,3.0,12.666666666666666,-9.666666666666666,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,65,1,1,1,110.0,7138.65,108.16136363636363,0.015406917706050018,7,1,1,1,0,0,0,0,0.015151515151515152,7138.65,0.10606060606060606,0.0,0,0.875,13.75,1,0,0,8.153846153846153,3.961655151380738,530,51.6573867601631,103.06991859077667,269.2624458847739,17502.058982510305,40,0.6153846153846154,28,3,47.07163432844633,18.856033532610553,11.987263416665582,5.666666666666667,12.0,-6.333333333333333,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1
0,1,1,14,1,0,1,80.9,1152.8,76.85333333333332,0.0701161379788525,3,1,1,1,1,1,2,1,0.06666666666666667,1152.8,0.2,1294.4,0,0.375,20.225,1,0,0,7.428571428571429,3.857346351978375,104,56.11572076532536,85.71699685939362,329.80628165561797,4617.287943178651,14,1.0,10,0,39.508008947709875,22.589060489119994,9.132879278295846,5.333333333333333,9.666666666666666,-4.333333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
0,1,1,61,0,1,1,50.7,3088.75,49.818548387096776,0.016409094586940693,5,1,0,1,1,1,2,0,0.016129032258064516,3088.75,0.08064516129032258,0.0,0,0.625,8.450000000000001,0,0,0,7.540983606557377,3.779655056976334,460,51.71705169571253,101.57840559607615,308.7567532242061,18834.16194667657,39,0.639344262295082,28,1,52.36056320378856,21.60307731748862,14.26872481896449,2.6666666666666665,8.333333333333334,-5.666666666666668,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
0,1,1,68,1,2,0,80.35,5375.15,77.90072463768115,0.014945639537587306,4,1,1,0,1,1,2,0,0.014492753623188406,5375.15,0.057971014492753624,0.0,0,0.5,16.07,1,0,0,7.352941176470588,3.6190404677118373,500,44.946000594444634,89.98346732222876,311.4727492570056,21180.14694947638,39,0.5735294117647058,14,2,48.781858382435935,20.84608697569,7.933486415295729,4.666666666666667,9.666666666666666,-4.999999999999999,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0,1,1,23,1,1,1,57.75,1282.85,53.45208333333333,0.04498189040775792,5,1,1,1,1,1,2,0,0.041666666666666664,1282.85,0.20833333333333334,404.25,0,0.625,9.625,0,0,0,7.391304347826087,3.3403746446766145,170,51.00358674035028,95.73841606580108,271.11160106955367,6235.566824599734,11,0.4782608695652174,14,0,54.29817230401313,22.75847830886061,10.876279009801724,5.0,8.333333333333334,-3.333333333333334,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
0,0,0,55,1,0,1,81.55,4509.5,80.52678571428571,0.01808003547278572,4,1,1,1,0,0,0,1,0.017857142857142856,4509.5,0.07142857142857142,0.0,1,0.5,16.31,1,0,0,7.527272727272727,3.7803318757629065,414,51.91636486931279,128.25687875827848,294.61172813073296,16203.645047190314,25,0.45454545454545453,21,1,49.420931608774005,22.88709559270955,6.580471409597428,4.0,10.333333333333334,-6.333333333333334,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,1,1,69,1,2,0,24.45,1718.2,24.545714285714286,0.014221731037691948,1,0,1,0,1,1,2,0,0.014285714285714285,1718.2,0.014285714285714285,0.0,0,0.125,12.225,0,1,0,7.173913043478261,3.6175898774929025,495,0.0,0.0,301.15006289964936,20779.354340075806,44,0.6376811594202898,25,3,49.279696075785935,20.730200586888518,5.306731078794091,4.333333333333333,9.333333333333334,-5.000000000000001,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0
0,1,0,7,1,0,0,81.25,580.1,72.5125,0.13982102908277405,7,1,1,0,1,0,1,1,0.125,580.1,0.875,1868.75,0,0.875,10.15625,0,0,0,7.285714285714286,4.4986770542121866,51,59.96619322698116,91.77750929017908,305.5392811789984,2138.774968252989,9,1.2857142857142858,9,0,55.27476565866751,13.245457475814238,40.310934748261225,3.6666666666666665,9.666666666666666,-6.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
0,1,1,72,1,2,0,79.05,5730.7,78.5027397260274,0.0137917197341103,3,1,1,0,1,1,2,0,0.0136986301369863,5730.7,0.0410958904109589,0.0,0,0.375,19.7625,1,0,0,7.402777777777778,3.988221115764722,533,54.445349530328286,91.20141039284167,281.47718914181894,20266.357618210965,37,0.5138888888888888,22,5,51.49776428151878,22.317088789852757,2.5506408116077726,3.3333333333333335,13.0,-9.666666666666666,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,1,1,61,1,1,1,49.7,2961.4,47.76451612903226,0.01677693761814745,3,1,1,1,1,1,2,0,0.016129032258064516,2961.4,0.04838709677419355,0.0,0,0.375,12.425,0,0,0,8.032786885245901,3.9156404887525706,490,49.95335589621097,96.21601936032988,308.560418804129,18822.185547051868,27,0.4426229508196721,24,3,47.818966259765475,21.62187402416495,11.587752494256032,6.0,12.666666666666666,-6.666666666666666,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,1,0,64,1,1,0,80.3,5017.7,77.19538461538461,0.016000159403829678,4,1,1,0,1,0,1,0,0.015384615384615385,5017.7,0.06153846153846154,0.0,0,0.5,16.06,1,0,0,7.140625,4.070284056621516,457,49.606558526086886,91.75983508536319,285.3665830192278,18263.46131323058,30,0.46875,25,4,55.4163479970164,20.937535991780926,10.490910993627777,5.0,10.0,-5.0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1,1,0,32,1,0,1,93.2,2931.0,88.81818181818181,0.031787175989085946,4,1,1,1,1,0,1,1,0.030303030303030304,2931.0,0.12121212121212122,0.0,1,0.5,18.64,1,0,0,7.46875,3.951189081946133,239,46.96293139132495,99.24575024955571,293.8649558906863,9403.678588501962,18,0.5625,13,1,47.20096368305124,22.978774525483274,12.786619745007927,2.3333333333333335,11.0,-8.666666666666666,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0
0,0,0,1,1,0,1,79.55,79.55,39.775,0.9875853507138423,3,1,1,1,0,0,0,1,0.5,79.55,1.5,2306.95,0,0.375,19.8875,1,0,0,8.0,0.0,8,56.50625542616525,56.50625542616525,403.41572197553995,403.41572197553995,6,6.0,3,0,16.63129627383821,0.0,16.63129627383821,8.0,8.0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,3,1,0,1,82.3,214.4,53.6,0.3820798514391829,4,1,1,1,0,0,0,1,0.25,214.4,1.0,2222.1,0,0.5,16.46,1,0,0,8.666666666666666,4.041451884327381,26,53.60971390855084,67.23517023395341,257.04364106424987,771.1309231927496,6,2.0,6,0,80.18340919377262,7.334915199796201,74.95228870966724,8.666666666666666,8.666666666666666,0.0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,1,3,1,0,0,20.2,50.6,12.65,0.39147286821705424,1,0,1,0,0,1,1,1,0.25,50.6,0.25,545.4,0,0.125,10.1,0,1,0,11.0,4.58257569495584,33,0.0,0.0,390.64321370367946,1171.9296411110383,3,1.0,5,0,31.271404434169877,4.526312353930632,27.26635753816606,11.0,11.0,0.0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0,72,1,2,1,84.4,6096.45,83.51301369863013,0.013841851921704977,7,1,1,1,1,0,1,0,0.0136986301369863,6096.45,0.0958904109589041,0.0,0,0.875,10.55,0,0,0,7.777777777777778,3.6932455371676918,560,48.32631131479884,96.846193373955,279.96188951553523,20157.256045118538,56,0.7777777777777778,26,3,50.722872807479824,22.501957595514636,3.9006679070098436,6.333333333333333,8.666666666666666,-2.333333333333333,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1
0,0,1,26,0,0,1,29.8,786.5,29.12962962962963,0.03784126984126984,2,1,0,1,0,1,1,1,0.037037037037037035,786.5,0.07407407407407407,119.2,0,0.25,9.933333333333334,0,0,0,8.423076923076923,4.410651443250322,219,49.28522791751546,100.96246344989143,326.0998430796753,8478.595920071557,22,0.8461538461538461,11,4,52.26596132565906,21.114067460503986,8.637665207872464,5.0,11.666666666666666,-6.666666666666666,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
0,0,0,39,1,2,1,100.45,3801.7,95.04249999999999,0.02641544165987325,6,1,1,1,0,0,0,0,0.025,3801.7,0.15,0.0,1,0.75,14.35,1,0,0,7.615384615384615,3.910952129431459,297,53.10308475117872,99.03220990220737,330.33710477181285,12883.147086100702,18,0.46153846153846156,11,1,51.424578848000955,23.28285894999262,11.973433248472562,4.333333333333333,8.333333333333334,-4.000000000000001,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1
0,0,0,1,1,0,0,19.55,19.55,9.775,0.9513381995133819,1,0,1,0,0,0,0,1,0.5,19.55,0.5,566.95,0,0.125,9.775,0,1,0,4.0,0.0,4,0.0,0.0,226.4336133865978,226.4336133865978,5,5.0,0,0,28.050349796422296,0.0,28.050349796422296,4.0,4.0,0.0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0,1,1,0,1,19.5,19.5,9.75,0.9512195121951219,1,0,1,1,0,0,0,1,0.5,19.5,0.5,565.5,0,0.125,9.75,0,1,0,11.0,0.0,11,0.0,0.0,321.15096305482126,321.15096305482126,2,2.0,0,0,82.9004923302066,0.0,82.9004923302066,11.0,11.0,0.0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0,1,1,56,1,1,0,88.9,4968.0,87.15789473684211,0.01789092372710807,4,1,1,0,1,1,2,0,0.017543859649122806,4968.0,0.07017543859649122,0.0,0,0.5,17.78,1,0,0,6.928571428571429,3.597257252443831,388,50.87932743996704,93.67078290927779,307.4295769795182,17216.05631085302,31,0.5535714285714286,11,3,51.343933085055035,23.106633126645388,4.9830650188332966,5.333333333333333,13.666666666666666,-8.333333333333332,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
